Log analysis
2021-02-11 17:19:49 ALLOW UDP 192.168.1.166 76.223.1.250 63718 8181 0 - - - - - - - SEND
2021-02-11 17:19:49 ALLOW UDP 192.168.1.166 43.229.65.1 63719 8181 0 - - - - - - - SEND
2021-02-11 17:19:49 ALLOW UDP 192.168.1.166 43.229.65.1 63720 8181 0 - - - - - - - SEND
2021-02-11 17:19:49 ALLOW UDP 192.168.1.166 13.248.220.97 63721 8181 0 - - - - - - - SEND
2021-02-11 17:19:49 ALLOW UDP 192.168.1.166 151.106.248.1 63722 8181 0 - - - - - - - SEND
2021-02-11 17:19:49 ALLOW UDP 192.168.1.166 75.2.66.166 63723 8181 0 - - - - - - - SEND
2021-02-11 17:19:49 ALLOW UDP 192.168.1.166 43.229.65.1 63724 8181 0 - - - - - - - SEND
2021-02-11 17:19:49 ALLOW UDP 192.168.1.166 13.248.205.128 63725 8181 0 - - - - - - - SEND
2021-02-11 17:19:49 ALLOW UDP 192.168.1.166 76.223.1.250 63726 8181 0 - - - - - - - SEND
2021-02-11 17:19:49 ALLOW UDP 192.168.1.166 99.83.199.231 63727 8181 0 - - - - - - - SEND
2021-02-11 17:19:49 ALLOW UDP 192.168.1.166 151.106.248.1 63728 8181 0 - - - - - - - SEND
2021-02-11 17:19:49 ALLOW UDP 192.168.1.166 13.248.220.97 63729 8181 0 - - - - - - - SEND
2021-02-11 17:19:49 ALLOW UDP 192.168.1.166 43.229.65.1 63730 8181 0 - - - - - - - SEND
2021-02-11 17:19:49 ALLOW UDP 192.168.1.166 43.229.65.1 63734 8181 0 - - - - - - - SEND
2021-02-11 17:19:50 ALLOW UDP 192.168.1.166 76.223.1.250 63746 8181 0 - - - - - - - SEND
2021-02-11 17:19:50 ALLOW UDP 192.168.1.166 13.248.205.128 63747 8181 0 - - - - - - - SEND
2021-02-11 17:19:50 ALLOW UDP 192.168.1.166 43.229.65.1 63748 8181 0 - - - - - - - SEND
2021-02-11 17:19:50 ALLOW UDP 192.168.1.166 151.106.248.1 63749 8181 0 - - - - - - - SEND
2021-02-11 17:19:50 ALLOW UDP 192.168.1.166 99.83.199.231 63750 8181 0 - - - - - - - SEND
2021-02-11 17:19:50 ALLOW UDP 192.168.1.166 13.248.220.97 63751 8181 0 - - - - - - - SEND
2021-02-11 17:19:50 ALLOW UDP 192.168.1.166 43.229.65.1 63752 8181 0 - - - - - - - SEND
2021-02-11 17:19:50 ALLOW UDP 192.168.1.166 76.223.1.250 63753 8181 0 - - - - - - - SEND
2021-02-11 17:19:50 ALLOW UDP 192.168.1.166 13.248.205.128 63754 8181 0 - - - - - - - SEND
2021-02-11 17:19:50 ALLOW UDP 192.168.1.166 43.229.65.1 63755 8181 0 - - - - - - - SEND
2021-02-11 17:19:50 ALLOW UDP 192.168.1.166 151.106.248.1 63756 8181 0 - - - - - - - SEND
2021-02-11 17:19:50 ALLOW UDP 192.168.1.166 43.229.65.1 63757 8181 0 - - - - - - - SEND
2021-02-11 17:19:50 ALLOW UDP 192.168.1.166 76.223.1.250 63758 8181 0 - - - - - - - SEND
2021-02-11 17:19:50 ALLOW UDP 192.168.1.166 43.229.65.1 63759 8181 0 - - - - - - - SEND
2021-02-11 17:19:50 ALLOW UDP 192.168.1.166 99.83.199.231 63760 8181 0 - - - - - - - SEND
2021-02-11 17:19:50 ALLOW UDP 192.168.1.166 13.248.220.97 63761 8181 0 - - - - - - - SEND
2021-02-11 17:19:50 ALLOW UDP 192.168.1.166 13.248.205.128 63762 8181 0 - - - - - - - SEND
2021-02-11 17:19:50 ALLOW UDP 192.168.1.166 151.106.248.1 63763 8181 0 - - - - - - - SEND
2021-02-11 17:19:50 ALLOW UDP 192.168.1.166 76.223.1.250 63764 8181 0 - - - - - - - SEND
2021-02-11 17:19:50 ALLOW UDP 192.168.1.166 43.229.65.1 63765 8181 0 - - - - - - - SEND
2021-02-11 17:19:50 ALLOW UDP 192.168.1.166 43.229.65.1 63766 8181 0 - - - - - - - SEND
2021-02-11 17:19:50 ALLOW UDP 192.168.1.166 99.83.199.231 63767 8181 0 - - - - - - - SEND
2021-02-11 17:19:50 ALLOW UDP 127.0.0.1 127.0.0.1 61832 9999 0 - - - - - - - SEND
2021-02-11 17:19:50 ALLOW UDP 192.168.1.166 13.248.220.97 63768 8181 0 - - - - - - - SEND
2021-02-11 17:19:50 ALLOW UDP 192.168.56.1 239.255.255.250 63769 1900 0 - - - - - - - SEND
2021-02-11 17:19:50 ALLOW UDP 192.168.99.1 239.255.255.250 63770 1900 0 - - - - - - - SEND
2021-02-11 17:19:50 ALLOW UDP 192.168.99.1 239.255.255.250 63770 1900 0 - - - - - - - RECEIVE
2021-02-11 17:19:50 ALLOW UDP 10.5.1.4 239.255.255.250 63771 1900 0 - - - - - - - SEND
2021-02-11 17:19:50 ALLOW UDP 192.168.1.166 239.255.255.250 63772 1900 0 - - - - - - - SEND
2021-02-11 17:19:50 ALLOW UDP 192.168.1.166 43.229.65.1 63773 8181 0 - - - - - - - SEND
2021-02-11 17:19:50 ALLOW UDP 192.168.1.166 13.248.205.128 63774 8181 0 - - - - - - - SEND
2021-02-11 17:19:50 ALLOW UDP 192.168.1.166 43.229.65.1 63775 8181 0 - - - - - - - SEND
2021-02-11 17:19:50 ALLOW UDP 192.168.1.166 75.2.66.166 63776 8181 0 - - - - - - - SEND
2021-02-11 17:19:50 ALLOW UDP 192.168.1.166 13.248.220.97 63777 8181 0 - - - - - - - SEND
2021-02-11 17:19:50 ALLOW UDP 192.168.1.166 99.83.199.231 63778 8181 0 - - - - - - - SEND
2021-02-11 17:19:50 ALLOW UDP 192.168.1.166 75.2.66.166 63779 8181 0 - - - - - - - SEND
2021-02-11 17:19:50 ALLOW UDP 192.168.1.166 43.229.65.1 63780 8181 0 - - - - - - - SEND
2021-02-11 17:19:50 ALLOW UDP 192.168.1.166 75.2.66.166 63781 8181 0 - - - - - - - SEND
2021-02-11 17:19:50 ALLOW UDP 192.168.1.166 43.229.65.1 63782 8181 0 - - - - - - - SEND
2021-02-11 17:19:50 ALLOW UDP 192.168.1.166 43.229.65.1 63783 8181 0 - - - - - - - SEND
2021-02-11 17:19:51 ALLOW UDP 192.168.1.166 99.83.199.231 63784 8181 0 - - - - - - - SEND
2021-02-11 17:19:51 ALLOW UDP 192.168.1.166 43.229.65.1 63785 8181 0 - - - - - - - SEND
2021-02-11 17:19:51 ALLOW UDP 192.168.1.166 43.229.65.1 63786 8181 0 - - - - - - - SEND
2021-02-11 17:19:55 ALLOW TCP 127.0.0.1 127.0.0.1 60788 60787 0 - 0 0 0 - - - SEND
2021-02-11 17:19:55 ALLOW TCP 127.0.0.1 127.0.0.1 60788 60787 0 - 0 0 0 - - - RECEIVE
2021-02-11 17:19:55 ALLOW UDP 192.168.1.166 192.168.1.1 53369 53 0 - - - - - - - SEND
2021-02-11 17:19:55 ALLOW TCP 192.168.1.166 104.18.24.250 60789 443 0 - 0 0 0 - - - SEND
2021-02-11 17:19:56 ALLOW UDP 192.168.1.166 52.74.165.55 60256 6250 0 - - - - - - - SEND
2021-02-11 17:19:56 ALLOW UDP 192.168.1.166 13.250.40.184 53371 27206 0 - - - - - - - SEND
2021-02-11 17:20:00 ALLOW UDP 192.168.1.166 192.168.1.1 53667 53 0 - - - - - - - SEND
2021-02-11 17:20:01 ALLOW TCP 192.168.1.166 40.83.126.61 60794 443 0 - 0 0 0 - - - SEND
2021-02-11 17:20:08 ALLOW UDP 192.168.1.166 192.168.1.1 56192 53 0 - - - - - - - SEND
2021-02-11 17:20:08 ALLOW UDP 192.168.1.166 172.217.174.67 56193 443 0 - - - - - - - SEND
2021-02-11 17:20:08 ALLOW TCP 192.168.1.166 172.217.174.67 60801 443 0 - 0 0 0 - - - SEND
2021-02-11 17:20:37 ALLOW TCP 192.168.1.166 104.18.31.87 60824 443 0 - 0 0 0 - - - SEND
2021-02-11 17:20:49 ALLOW TCP 127.0.0.1 127.0.0.1 60830 60829 0 - 0 0 0 - - - SEND
2021-02-11 17:20:49 ALLOW TCP 127.0.0.1 127.0.0.1 60830 60829 0 - 0 0 0 - - - RECEIVE
2021-02-11 17:20:49 ALLOW UDP 192.168.1.166 192.168.1.1 54529 53 0 - - - - - - - SEND
2021-02-11 17:20:49 ALLOW TCP 192.168.1.166 162.247.243.238 60831 443 0 - 0 0 0 - - - SEND
2021-02-11 17:20:49 ALLOW UDP 192.168.1.166 13.248.220.97 54533 8181 0 - - - - - - - SEND
2021-02-11 17:20:49 ALLOW UDP 192.168.1.166 76.223.71.142 54530 8181 0 - - - - - - - SEND
2021-02-11 17:20:49 ALLOW UDP 192.168.1.166 43.229.65.1 54532 8181 0 - - - - - - - SEND
2021-02-11 17:20:49 ALLOW UDP 192.168.1.166 75.2.66.166 54531 8181 0 - - - - - - - SEND
2021-02-11 17:20:49 ALLOW UDP 192.168.1.166 43.229.65.1 54534 8181 0 - - - - - - - SEND
2021-02-11 17:20:49 ALLOW UDP 192.168.1.166 151.106.248.1 54535 8181 0 - - - - - - - SEND
2021-02-11 17:20:49 ALLOW TCP 127.0.0.1 127.0.0.1 60833 60832 0 - 0 0 0 - - - SEND
2021-02-11 17:20:49 ALLOW TCP 127.0.0.1 127.0.0.1 60833 60832 0 - 0 0 0 - - - RECEIVE
2021-02-11 17:20:49 ALLOW UDP 192.168.1.166 192.168.1.1 55613 53 0 - - - - - - - SEND
2021-02-11 17:20:49 ALLOW TCP 192.168.1.166 23.217.53.86 60834 443 0 - 0 0 0 - - - SEND
2021-02-11 17:20:49 ALLOW UDP 192.168.1.166 13.248.193.101 55614 8181 0 - - - - - - - SEND
2021-02-11 17:20:49 ALLOW UDP 192.168.1.166 43.229.65.1 55615 8181 0 - - - - - - - SEND
2021-02-11 17:20:49 ALLOW UDP 192.168.1.166 75.2.9.108 55621 8181 0 - - - - - - - SEND
2021-02-11 17:20:49 ALLOW UDP 192.168.1.166 75.2.66.166 55622 8181 0 - - - - - - - SEND
2021-02-11 17:20:49 ALLOW UDP 192.168.1.166 151.106.248.1 55623 8181 0 - - - - - - - SEND
2021-02-11 17:20:49 ALLOW UDP 192.168.1.166 76.223.71.142 55624 8181 0 - - - - - - - SEND
2021-02-11 17:20:49 ALLOW UDP 192.168.1.166 43.229.65.1 55625 8181 0 - - - - - - - SEND
2021-02-11 17:20:49 ALLOW UDP 192.168.1.166 13.248.220.97 55626 8181 0 - - - - - - - SEND
2021-02-11 17:20:49 ALLOW UDP 192.168.1.166 75.2.66.166 55627 8181 0 - - - - - - - SEND
2021-02-11 17:20:49 ALLOW UDP 192.168.1.166 13.248.193.101 55628 8181 0 - - - - - - - SEND
2021-02-11 17:20:49 ALLOW UDP 192.168.1.166 43.229.65.1 55629 8181 0 - - - - - - - SEND
2021-02-11 17:20:50 ALLOW UDP 192.168.1.166 151.106.248.1 55630 8181 0 - - - - - - - SEND
2021-02-11 17:20:50 ALLOW UDP 192.168.1.166 76.223.71.142 55631 8181 0 - - - - - - - SEND
2021-02-11 17:20:50 ALLOW UDP 192.168.1.166 75.2.66.166 55632 8181 0 - - - - - - - SEND
2021-02-11 17:20:50 ALLOW UDP 192.168.1.166 75.2.9.108 55633 8181 0 - - - - - - - SEND
2021-02-11 17:20:50 ALLOW UDP 192.168.1.166 13.248.193.101 55634 8181 0 - - - - - - - SEND
2021-02-11 17:20:50 ALLOW UDP 192.168.1.166 43.229.65.1 55635 8181 0 - - - - - - - SEND
2021-02-11 17:20:50 ALLOW UDP 192.168.1.166 13.248.220.97 55636 8181 0 - - - - - - - SEND
2021-02-11 17:20:50 ALLOW UDP 192.168.1.166 75.2.66.166 55637 8181 0 - - - - - - - SEND
2021-02-11 17:20:50 ALLOW UDP 192.168.1.166 43.229.65.1 55638 8181 0 - - - - - - - SEND
2021-02-11 17:20:50 ALLOW UDP 192.168.1.166 151.106.248.1 55639 8181 0 - - - - - - - SEND
2021-02-11 17:20:50 ALLOW UDP 192.168.1.166 76.223.71.142 55640 8181 0 - - - - - - - SEND
2021-02-11 17:20:50 ALLOW UDP 192.168.1.166 13.248.193.101 55641 8181 0 - - - - - - - SEND
2021-02-11 17:20:50 ALLOW UDP 192.168.1.166 43.229.65.1 55642 8181 0 - - - - - - - SEND
2021-02-11 17:20:50 ALLOW UDP 192.168.1.166 75.2.66.166 55643 8181 0 - - - - - - - SEND
2021-02-11 17:20:50 ALLOW UDP 192.168.1.166 75.2.9.108 55644 8181 0 - - - - - - - SEND
2021-02-11 17:20:50 ALLOW UDP 192.168.1.166 151.106.248.1 55645 8181 0 - - - - - - - SEND
2021-02-11 17:20:50 ALLOW UDP 192.168.1.166 43.229.65.1 55646 8181 0 - - - - - - - SEND
2021-02-11 17:20:50 ALLOW UDP 192.168.1.166 13.248.220.97 55647 8181 0 - - - - - - - SEND
2021-02-11 17:20:50 ALLOW UDP 192.168.1.166 75.2.66.166 55648 8181 0 - - - - - - - SEND
2021-02-11 17:20:50 ALLOW UDP 192.168.1.166 13.248.193.101 55649 8181 0 - - - - - - - SEND
2021-02-11 17:20:50 ALLOW UDP 192.168.1.166 76.223.71.142 55650 8181 0 - - - - - - - SEND
2021-02-11 17:20:50 ALLOW UDP 192.168.1.166 43.229.65.1 55651 8181 0 - - - - - - - SEND
2021-02-11 17:20:50 ALLOW UDP 192.168.1.166 151.106.248.1 55652 8181 0 - - - - - - - SEND
2021-02-11 17:20:50 ALLOW UDP 192.168.1.166 75.2.66.166 55653 8181 0 - - - - - - - SEND
2021-02-11 17:20:50 ALLOW UDP 192.168.1.166 43.229.65.1 55654 8181 0 - - - - - - - SEND
2021-02-11 17:20:50 ALLOW UDP 192.168.1.166 43.229.65.1 55655 8181 0 - - - - - - - SEND
2021-02-11 17:20:50 ALLOW UDP 192.168.1.166 75.2.9.108 55656 8181 0 - - - - - - - SEND
2021-02-11 17:20:50 ALLOW UDP 192.168.1.166 13.248.193.101 55657 8181 0 - - - - - - - SEND
2021-02-11 17:20:50 ALLOW UDP 192.168.1.166 13.248.220.97 55658 8181 0 - - - - - - - SEND
2021-02-11 17:20:50 ALLOW UDP 192.168.1.166 76.223.71.142 55659 8181 0 - - - - - - - SEND
2021-02-11 17:20:50 ALLOW UDP 192.168.1.166 151.106.248.1 55660 8181 0 - - - - - - - SEND
2021-02-11 17:20:50 ALLOW UDP 192.168.1.166 13.248.193.101 55661 8181 0 - - - - - - - SEND
2021-02-11 17:20:50 ALLOW UDP 192.168.1.166 43.229.65.1 55662 8181 0 - - - - - - - SEND
2021-02-11 17:20:50 ALLOW UDP 192.168.1.166 43.229.65.1 55663 8181 0 - - - - - - - SEND
2021-02-11 17:20:50 ALLOW UDP 192.168.1.166 75.2.9.108 55664 8181 0 - - - - - - - SEND
2021-02-11 17:20:50 ALLOW UDP 192.168.1.166 43.229.65.1 55665 8181 0 - - - - - - - SEND
2021-02-11 17:20:50 ALLOW UDP 192.168.1.166 151.106.248.1 55668 8181 0 - - - - - - - SEND
2021-02-11 17:20:50 ALLOW UDP 192.168.1.166 13.248.220.97 55669 8181 0 - - - - - - - SEND
2021-02-11 17:20:50 ALLOW UDP 192.168.1.166 76.223.71.142 55670 8181 0 - - - - - - - SEND
2021-02-11 17:20:50 ALLOW UDP 192.168.1.166 13.248.193.101 55671 8181 0 - - - - - - - SEND
2021-02-11 17:20:50 ALLOW UDP 192.168.1.166 43.229.65.1 55672 8181 0 - - - - - - - SEND
2021-02-11 17:20:50 ALLOW UDP 192.168.1.166 43.229.65.1 55673 8181 0 - - - - - - - SEND
2021-02-11 17:20:50 ALLOW UDP 192.168.1.166 75.2.9.108 55674 8181 0 - - - - - - - SEND
2021-02-11 17:20:50 ALLOW UDP 192.168.1.166 76.223.71.142 55675 8181 0 - - - - - - - SEND
2021-02-11 17:20:51 ALLOW UDP 192.168.1.166 43.229.65.1 55676 8181 0 - - - - - - - SEND
2021-02-11 17:20:51 ALLOW UDP 192.168.1.166 13.248.220.97 55677 8181 0 - - - - - - - SEND
2021-02-11 17:20:51 ALLOW UDP 192.168.1.166 43.229.65.1 55678 8181 0 - - - - - - - SEND
2021-02-11 17:20:51 ALLOW UDP 192.168.1.166 43.229.65.1 55679 8181 0 - - - - - - - SEND
2021-02-11 17:20:51 ALLOW UDP 192.168.1.166 75.2.9.108 55680 8181 0 - - - - - - - SEND
2021-02-11 17:20:51 ALLOW UDP 192.168.1.166 13.248.220.97 55681 8181 0 - - - - - - - SEND
2021-02-11 17:20:51 ALLOW UDP 192.168.1.166 43.229.65.1 55682 8181 0 - - - - - - - SEND
2021-02-11 17:20:51 ALLOW UDP 192.168.1.166 43.229.65.1 55683 8181 0 - - - - - - - SEND
2021-02-11 17:20:51 ALLOW UDP 192.168.1.166 75.2.9.108 55684 8181 0 - - - - - - - SEND
2021-02-11 17:20:51 ALLOW UDP 192.168.1.166 43.229.65.1 55687 8181 0 - - - - - - - SEND
2021-02-11 17:20:51 ALLOW UDP 192.168.1.166 43.229.65.1 55688 8181 0 - - - - - - - SEND
2021-02-11 17:21:12 ALLOW UDP 10.5.1.4 10.5.1.255 138 138 0 - - - - - - - SEND
2021-02-11 17:21:12 ALLOW UDP 10.5.1.4 10.5.1.255 138 138 0 - - - - - - - RECEIVE
2021-02-11 17:21:12 ALLOW UDP 192.168.1.166 192.168.1.255 138 138 0 - - - - - - - SEND
2021-02-11 17:21:12 ALLOW UDP 192.168.1.166 192.168.1.255 138 138 0 - - - - - - - RECEIVE
2021-02-11 17:21:12 ALLOW UDP 192.168.99.1 192.168.99.255 138 138 0 - - - - - - - SEND
2021-02-11 17:21:12 ALLOW UDP 192.168.99.1 192.168.99.255 138 138 0 - - - - - - - RECEIVE
2021-02-11 17:21:12 ALLOW UDP 192.168.56.1 192.168.56.255 138 138 0 - - - - - - - SEND
2021-02-11 17:21:12 ALLOW UDP 192.168.56.1 192.168.56.255 138 138 0 - - - - - - - RECEIVE
2021-02-11 17:21:23 ALLOW UDP 192.168.1.166 192.168.1.1 63853 53 0 - - - - - - - SEND
2021-02-11 17:21:23 ALLOW TCP 192.168.1.166 104.18.31.87 60848 443 0 - 0 0 0 - - - SEND
2021-02-11 17:21:23 ALLOW TCP 192.168.1.166 104.18.31.87 60847 443 0 - 0 0 0 - - - SEND
2021-02-11 17:21:23 ALLOW TCP 192.168.1.166 104.18.31.87 60849 443 0 - 0 0 0 - - - SEND
2021-02-11 17:21:23 ALLOW TCP 192.168.1.166 104.18.31.87 60851 443 0 - 0 0 0 - - - SEND
2021-02-11 17:21:23 ALLOW TCP 192.168.1.166 104.18.31.87 60850 443 0 - 0 0 0 - - - SEND
2021-02-11 17:21:29 ALLOW TCP 127.0.0.1 127.0.0.1 60854 59497 0 - 0 0 0 - - - SEND
2021-02-11 17:21:29 ALLOW TCP 127.0.0.1 127.0.0.1 60854 59497 0 - 0 0 0 - - - RECEIVE
2021-02-11 17:21:29 ALLOW UDP 192.168.1.166 192.168.1.1 55109 53 0 - - - - - - - SEND
2021-02-11 17:21:29 ALLOW TCP 192.168.1.166 104.18.31.87 60855 443 0 - 0 0 0 - - - SEND
2021-02-11 17:21:29 ALLOW TCP 192.168.1.166 104.18.31.87 60856 443 0 - 0 0 0 - - - SEND
2021-02-11 17:21:29 ALLOW TCP 192.168.1.166 104.18.31.87 60857 443 0 - 0 0 0 - - - SEND
2021-02-11 17:21:29 ALLOW TCP 192.168.1.166 104.18.31.87 60858 443 0 - 0 0 0 - - - SEND
2021-02-11 17:21:29 ALLOW TCP 192.168.1.166 104.18.31.87 60859 443 0 - 0 0 0 - - - SEND
2021-02-11 17:21:29 ALLOW TCP 127.0.0.1 127.0.0.1 60860 59497 0 - 0 0 0 - - - SEND
2021-02-11 17:21:29 ALLOW TCP 127.0.0.1 127.0.0.1 60860 59497 0 - 0 0 0 - - - RECEIVE
2021-02-11 17:21:29 ALLOW TCP 127.0.0.1 127.0.0.1 60861 59497 0 - 0 0 0 - - - SEND
2021-02-11 17:21:29 ALLOW TCP 127.0.0.1 127.0.0.1 60861 59497 0 - 0 0 0 - - - RECEIVE
2021-02-11 17:21:29 ALLOW TCP 127.0.0.1 127.0.0.1 60862 59497 0 - 0 0 0 - - - SEND
2021-02-11 17:21:29 ALLOW TCP 127.0.0.1 127.0.0.1 60862 59497 0 - 0 0 0 - - - RECEIVE
2021-02-11 17:21:30 ALLOW UDP 192.168.1.166 75.2.66.166 55164 7036 0 - - - - - - - SEND
2021-02-11 17:21:35 ALLOW UDP 192.168.1.166 192.168.1.1 62527 53 0 - - - - - - - SEND
2021-02-11 17:21:35 ALLOW TCP 192.168.1.166 104.18.31.87 60865 443 0 - 0 0 0 - - - SEND
2021-02-11 17:21:47 ALLOW UDP 192.168.1.166 192.168.1.1 50107 53 0 - - - - - - - SEND
2021-02-11 17:21:47 ALLOW UDP 192.168.1.166 192.168.1.1 57695 53 0 - - - - - - - SEND
2021-02-11 17:21:47 ALLOW TCP 192.168.1.166 162.247.243.148 60871 443 0 - 0 0 0 - - - SEND
2021-02-11 17:21:47 ALLOW TCP 192.168.1.166 104.16.55.40 60870 443 0 - 0 0 0 - - - SEND
2021-02-11 17:21:47 ALLOW UDP 192.168.1.166 192.168.1.1 51105 53 0 - - - - - - - SEND
2021-02-11 17:21:50 ALLOW UDP 192.168.1.166 76.223.71.142 51118 8181 0 - - - - - - - SEND
2021-02-11 17:21:50 ALLOW UDP 192.168.1.166 75.2.66.166 51117 8181 0 - - - - - - - SEND
2021-02-11 17:21:50 ALLOW UDP 192.168.1.166 43.229.65.1 51119 8181 0 - - - - - - - SEND
2021-02-11 17:21:50 ALLOW UDP 192.168.1.166 13.248.220.97 51116 8181 0 - - - - - - - SEND
2021-02-11 17:21:50 ALLOW UDP 192.168.1.166 43.229.65.1 51120 8181 0 - - - - - - - SEND
2021-02-11 17:21:50 ALLOW UDP 192.168.1.166 151.106.248.1 51121 8181 0 - - - - - - - SEND
2021-02-11 17:21:50 ALLOW UDP 192.168.56.1 239.255.255.250 51122 1900 0 - - - - - - - SEND
2021-02-11 17:21:50 ALLOW UDP 192.168.99.1 239.255.255.250 51123 1900 0 - - - - - - - SEND
2021-02-11 17:21:50 ALLOW UDP 10.5.1.4 239.255.255.250 51124 1900 0 - - - - - - - SEND
2021-02-11 17:21:50 ALLOW UDP 192.168.1.166 239.255.255.250 51125 1900 0 - - - - - - - SEND
2021-02-11 17:21:50 ALLOW UDP 192.168.1.166 13.248.193.101 51126 8181 0 - - - - - - - SEND
2021-02-11 17:21:50 ALLOW UDP 192.168.1.166 43.229.65.1 51127 8181 0 - - - - - - - SEND
2021-02-11 17:21:50 ALLOW UDP 192.168.1.166 75.2.9.108 51128 8181 0 - - - - - - - SEND
2021-02-11 17:21:50 ALLOW UDP 192.168.1.166 75.2.66.166 51129 8181 0 - - - - - - - SEND
2021-02-11 17:21:50 ALLOW UDP 192.168.1.166 151.106.248.1 51130 8181 0 - - - - - - - SEND
2021-02-11 17:21:50 ALLOW UDP 192.168.1.166 43.229.65.1 51131 8181 0 - - - - - - - SEND
2021-02-11 17:21:50 ALLOW UDP 192.168.1.166 76.223.71.142 51132 8181 0 - - - - - - - SEND
2021-02-11 17:21:50 ALLOW UDP 192.168.1.166 13.248.193.101 51133 8181 0 - - - - - - - SEND
2021-02-11 17:21:50 ALLOW UDP 192.168.1.166 75.2.66.166 51134 8181 0 - - - - - - - SEND
2021-02-11 17:21:50 ALLOW UDP 192.168.1.166 13.248.220.97 51135 8181 0 - - - - - - - SEND
2021-02-11 17:21:50 ALLOW UDP 192.168.1.166 43.229.65.1 51136 8181 0 - - - - - - - SEND
2021-02-11 17:21:50 ALLOW UDP 192.168.1.166 151.106.248.1 51137 8181 0 - - - - - - - SEND
2021-02-11 17:21:50 ALLOW UDP 192.168.1.166 76.223.71.142 51138 8181 0 - - - - - - - SEND
2021-02-11 17:21:51 ALLOW UDP 192.168.1.166 75.2.66.166 51139 8181 0 - - - - - - - SEND
2021-02-11 17:21:51 ALLOW UDP 192.168.1.166 75.2.9.108 51140 8181 0 - - - - - - - SEND
2021-02-11 17:21:51 ALLOW UDP 192.168.1.166 43.229.65.1 51141 8181 0 - - - - - - - SEND
2021-02-11 17:21:51 ALLOW UDP 192.168.1.166 151.106.248.1 51142 8181 0 - - - - - - - SEND
2021-02-11 17:21:51 ALLOW UDP 192.168.1.166 43.229.65.1 51143 8181 0 - - - - - - - SEND
2021-02-11 17:21:51 ALLOW UDP 192.168.1.166 75.2.66.166 51144 8181 0 - - - - - - - SEND
2021-02-11 17:21:51 ALLOW UDP 192.168.1.166 13.248.220.97 51145 8181 0 - - - - - - - SEND
2021-02-11 17:21:51 ALLOW UDP 192.168.1.166 43.229.65.1 51146 8181 0 - - - - - - - SEND
2021-02-11 17:21:51 ALLOW UDP 192.168.1.166 76.223.71.142 51147 8181 0 - - - - - - - SEND
2021-02-11 17:21:51 ALLOW UDP 192.168.1.166 151.106.248.1 51152 8181 0 - - - - - - - SEND
2021-02-11 17:21:51 ALLOW UDP 192.168.1.166 75.2.66.166 51153 8181 0 - - - - - - - SEND
2021-02-11 17:21:51 ALLOW UDP 192.168.1.166 43.229.65.1 51154 8181 0 - - - - - - - SEND
2021-02-11 17:21:51 ALLOW UDP 192.168.1.166 75.2.9.108 51155 8181 0 - - - - - - - SEND
2021-02-11 17:21:51 ALLOW UDP 192.168.1.166 13.248.220.97 51156 8181 0 - - - - - - - SEND
2021-02-11 17:21:51 ALLOW UDP 192.168.1.166 76.223.71.142 51157 8181 0 - - - - - - - SEND
2021-02-11 17:21:51 ALLOW UDP 192.168.1.166 75.2.66.166 51160 8181 0 - - - - - - - SEND
2021-02-11 17:21:51 ALLOW UDP 192.168.1.166 43.229.65.1 51161 8181 0 - - - - - - - SEND
2021-02-11 17:21:51 ALLOW UDP 192.168.1.166 43.229.65.1 51162 8181 0 - - - - - - - SEND
2021-02-11 17:21:51 ALLOW UDP 192.168.1.166 151.106.248.1 51163 8181 0 - - - - - - - SEND
2021-02-11 17:21:51 ALLOW UDP 192.168.1.166 76.223.71.142 51164 8181 0 - - - - - - - SEND
2021-02-11 17:21:51 ALLOW UDP 192.168.1.166 75.2.66.166 51165 8181 0 - - - - - - - SEND
2021-02-11 17:21:51 ALLOW UDP 192.168.1.166 13.248.220.97 51166 8181 0 - - - - - - - SEND
2021-02-11 17:21:51 ALLOW UDP 192.168.1.166 75.2.9.108 51167 8181 0 - - - - - - - SEND
2021-02-11 17:21:51 ALLOW UDP 192.168.1.166 43.229.65.1 51168 8181 0 - - - - - - - SEND
2021-02-11 17:21:51 ALLOW UDP 192.168.1.166 151.106.248.1 51169 8181 0 - - - - - - - SEND
2021-02-11 17:21:51 ALLOW UDP 192.168.1.166 76.223.71.142 51170 8181 0 - - - - - - - SEND
2021-02-11 17:21:51 ALLOW UDP 192.168.1.166 43.229.65.1 51171 8181 0 - - - - - - - SEND
2021-02-11 17:21:51 ALLOW UDP 192.168.1.166 43.229.65.1 51172 8181 0 - - - - - - - SEND
2021-02-11 17:21:51 ALLOW UDP 192.168.1.166 13.248.220.97 51173 8181 0 - - - - - - - SEND
2021-02-11 17:21:51 ALLOW UDP 192.168.1.166 43.229.65.1 51174 8181 0 - - - - - - - SEND
2021-02-11 17:21:51 ALLOW UDP 192.168.1.166 75.2.9.108 51175 8181 0 - - - - - - - SEND
2021-02-11 17:21:51 ALLOW UDP 192.168.1.166 151.106.248.1 51176 8181 0 - - - - - - - SEND
2021-02-11 17:21:51 ALLOW UDP 192.168.1.166 76.223.71.142 51177 8181 0 - - - - - - - SEND
2021-02-11 17:21:51 ALLOW UDP 192.168.1.166 43.229.65.1 51178 8181 0 - - - - - - - SEND
2021-02-11 17:21:51 ALLOW UDP 192.168.1.166 13.248.193.101 51179 8181 0 - - - - - - - SEND
